time,is_race_on,timestamp_ms,engine_max_rpm,engine_idle_rpm,current_engine_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,norm_suspension_travel_FL,norm_suspension_travel_FR,norm_suspension_travel_RL,norm_suspension_travel_RR,tire_slip_ratio_FL,tire_slip_ratio_FR,tire_slip_ratio_RL,tire_slip_ratio_RR,wheel_rotation_speed_FL,wheel_rotation_speed_FR,wheel_rotation_speed_RL,wheel_rotation_speed_RR,wheel_on_rumble_strip_FL,wheel_on_rumble_strip_FR,wheel_on_rumble_strip_RL,wheel_on_rumble_strip_RR,wheel_in_puddle_FL,wheel_in_puddle_FR,wheel_in_puddle_RL,wheel_in_puddle_RR,surface_rumble_FL,surface_rumble_FR,surface_rumble_RL,surface_rumble_RR,tire_slip_angle_FL,tire_slip_angle_FR,tire_slip_angle_RL,tire_slip_angle_RR,tire_combined_slip_FL,tire_combined_slip_FR,tire_combined_slip_RL,tire_combined_slip_RR,suspension_travel_meters_FL,suspension_travel_meters_FR,suspension_travel_meters_RL,suspension_travel_meters_RR,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,position_x,position_y,position_z,speed,power,torque,tire_temp_FL,tire_temp_FR,tire_temp_RL,tire_temp_RR,boost,fuel,dist_traveled,best_lap_time,last_lap_time,cur_lap_time,cur_race_time,lap_no,race_pos,accel,brake,clutch,handbrake,gear,steer,norm_driving_line,norm_ai_brake_diff,tire_wear_FL,tire_wear_FR,tire_wear_RL,tire_wear_RR,track_ordinal
0.169035,1,2333703,8499.9951171875,799.99951171875,6434.73388671875,0.5010380744934082,-0.1257815659046173,-5.177361488342285,0.08510684967041016,0.13217055797576904,29.291744232177734,0.05959168076515198,0.01141360029578209,-0.032330967485904694,-1.1071372032165527,0.029298491775989532,-0.10972674936056137,0.5259433388710022,0.4927970767021179,0.48188331723213196,0.543204128742218,0.0048573813401162624,0.0050225285813212395,-2.0241377353668213,-1.3071292638778687,87.8348617553711,87.7750473022461,58.657840728759766,68.46160125732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029504787176847458,-0.030764572322368622,0.006879967171698809,-0.044405315071344376,0.02990194968879223,0.031171858310699463,2.0241494178771973,1.3078832626342773,0.005946820601820946,0.0033560432493686676,0.0025029852986335754,0.007295940071344376,3919,6,838,1,6,-313.7776184082031,-8.51856517791748,-377.54034423828125,29.292163848876953,-45493.25,-67.9757308959961,92.59754943847656,93.01093292236328,121.35697174072266,121.35697174072266,-11.02499771118164,1.0,203.28182983398438,0.0,0.0,10.087949752807617,264.7166748046875,0,1,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,861
0.183702,1,2333718,8499.9951171875,799.99951171875,6589.45361328125,0.47047197818756104,-0.051008328795433044,-5.678098678588867,0.08464622497558594,0.1626497507095337,29.178640365600586,0.06017742305994034,0.012808282859623432,-0.020114071667194366,-1.107041597366333,0.030336329713463783,-0.1101212427020073,0.5369059443473816,0.5112304091453552,0.46672606468200684,0.5297491550445557,0.004158067516982555,0.004138051997870207,-1.8783878087997437,-0.8681932091712952,87.48979187011719,87.42027282714844,61.140560150146484,73.66600036621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032067324966192245,-0.03372490406036377,0.006226431578397751,-0.043876513838768005,0.032335784286260605,0.033977825194597244,1.8783981800079346,0.8693011999130249,0.006803680211305618,0.00479683093726635,0.001318264752626419,0.006244271993637085,3919,6,838,1,6,-314.2123718261719,-8.530795097351074,-377.321044921875,29.179214477539062,-47886.6875,-69.54210662841797,92.60271453857422,93.01602935791016,121.66569519042969,121.66569519042969,-11.02499771118164,1.0,203.77236938476562,0.0,0.0,10.104616165161133,264.73333740234375,0,1,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,861
0.201186,1,2333734,8499.9951171875,799.99951171875,6603.15771484375,0.40037965774536133,-0.12519055604934692,-5.804135322570801,0.08225059509277344,0.18107151985168457,29.085668563842773,0.0491066500544548,0.01170321274548769,-0.02197987399995327,-1.1069362163543701,0.03125893324613571,-0.11046028137207031,0.5488430857658386,0.5289668440818787,0.4503994584083557,0.5031937956809998,0.0032644574530422688,0.0031052969861775637,-1.2120314836502075,-0.20743535459041595,87.20673370361328,87.14061737060547,69.72439575195312,80.97206115722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03099106438457966,-0.03298897668719292,0.006590229459106922,-0.042849499732255936,0.031162520870566368,0.03313480690121651,1.2120493650436401,0.2118147909641266,0.007736710831522942,0.006183145567774773,4.214979708194733e-05,0.004168655723333359,3919,6,838,1,6,-314.64556884765625,-8.543067932128906,-377.10247802734375,29.086349487304688,-48112.4296875,-69.54210662841797,92.60819244384766,93.02146911621094,121.9729232788086,121.9729232788086,-11.02499771118164,1.0,204.26112365722656,0.0,0.0,10.121282577514648,264.75,0,1,0,0,0,0,1,0,3,0,0.0,0.0,0.0,0.0,861
0.217675,1,2333750,8499.9951171875,799.99951171875,6571.220703125,0.3291959762573242,-0.23652739822864532,-5.417625904083252,0.07964706420898438,0.18970537185668945,29.029462814331055,0.03155483305454254,0.00552069116383791,-0.029309188947081566,-1.106865406036377,0.03192152827978134,-0.1108899638056755,0.5556755661964417,0.5409997701644897,0.4371233582496643,0.47641295194625854,0.001992819830775261,0.0013887140667065978,-0.31755122542381287,-0.015409445390105247,87.02669525146484,86.98898315429688,79.97146606445312,82.09461212158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02599191479384899,-0.028138436377048492,0.0060255080461502075,-0.04310234263539314,0.026068199425935745,0.028172682970762253,0.31760838627815247,0.04577404260635376,0.008270753547549248,0.007123662158846855,-0.000995539128780365,0.002075411379337311,3919,6,838,1,6,-315.07769775390625,-8.555458068847656,-376.8844299316406,29.030193328857422,-47890.19921875,-69.54210662841797,92.6136703491211,93.02696990966797,122.12760162353516,122.12760162353516,-11.02499771118164,1.0,204.7486572265625,0.0,0.0,10.13794994354248,264.7666931152344,0,1,0,0,0,0,1,0,3,0,0.0,0.0,0.0,0.0,861
0.238929,1,2333765,8499.9951171875,799.99951171875,6560.31689453125,0.383273720741272,-0.39904171228408813,-4.583996772766113,0.08928775787353516,0.181524395942688,29.006633758544922,0.014978982508182526,0.003418547799810767,-0.03623347356915474,-1.1068512201309204,0.03228585049510002,-0.11145597696304321,0.5516058206558228,0.5379657745361328,0.42772889137268066,0.45332035422325134,0.0010601087706163526,0.0011356975883245468,-0.033002231270074844,-0.03490990772843361,86.95217895507812,86.93489074707031,81.81558227539062,81.7771224975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12817294895648956,0.12733730673789978,0.003238851670175791,-0.045726679265499115,0.12817732989788055,0.1273423731327057,0.03316078335046768,0.05752939358353615,0.007952649146318436,0.006886515766382217,-0.0017298255115747452,0.00027045048773288727,3919,6,838,1,6,-315.5092468261719,-8.568084716796875,-376.6665344238281,29.00733757019043,-47771.55078125,-69.54210662841797,92.6187515258789,93.03215026855469,122.10221862792969,122.10221862792969,-11.02499771118164,1.0,205.2355499267578,0.0,0.0,10.154616355895996,264.7833557128906,0,1,0,0,0,0,1,18,3,0,0.0,0.0,0.0,0.0,861
0.254565,1,2333781,8499.9951171875,799.99951171875,6580.36669921875,0.6062017679214478,-0.5999544858932495,-3.8079545497894287,0.11744022369384766,0.16705536842346191,28.98041534423828,0.004855494946241379,0.00902312807738781,-0.03080131486058235,-1.106765866279602,0.03243778273463249,-0.11202169954776764,0.544091522693634,0.532425582408905,0.42366427183151245,0.4415225386619568,0.001069165300577879,0.002004960086196661,-0.05553295835852623,-0.05447573587298393,86.8984603881836,86.86180877685547,81.52906036376953,81.50430297851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13247841596603394,0.13161638379096985,-0.0031450525857508183,-0.05261130630970001,0.13248272240161896,0.13163165748119354,0.05562194436788559,0.07573344558477402,0.007365318015217781,0.006453484296798706,-0.002047525718808174,-0.0006516892462968826,3919,6,838,1,6,-315.9402770996094,-8.581066131591797,-376.44854736328125,28.98113441467285,-47883.12109375,-69.54210662841797,92.62540435791016,93.03858184814453,122.04822540283203,122.04822540283203,-11.02499771118164,1.0,205.72213745117188,0.0,0.0,10.171282768249512,264.8000183105469,0,1,0,0,0,0,1,74,3,0,0.0,0.0,0.0,0.0,861
0.267683,1,2333796,8499.9951171875,799.99951171875,6624.1640625,1.0251336097717285,-0.6745529174804688,-3.313143014907837,0.14929866790771484,0.1555347442626953,28.944223403930664,0.0020728500094264746,0.02187734842300415,-0.01803545281291008,-1.106506586074829,0.03251319378614426,-0.1124044805765152,0.5373625159263611,0.5247307419776917,0.424926221370697,0.44241854548454285,0.001319871167652309,0.0029530616011470556,-0.06827021390199661,-0.06331755965948105,86.82786560058594,86.7310562133789,81.33051300048828,81.28792572021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14270633459091187,0.1414044201374054,-0.009354962967336178,-0.05957507714629173,0.14271244406700134,0.14143525063991547,0.06890818476676941,0.08693850040435791,0.006839366629719734,0.005852041766047478,-0.0019488874822854996,-0.0005816556513309479,3919,6,838,1,6,-316.3705749511719,-8.594348907470703,-376.2302551269531,28.945026397705078,-48177.71875,-69.54210662841797,92.63611602783203,93.04895782470703,121.99576568603516,121.99576568603516,-11.02499771118164,1.0,206.20828247070312,0.0,0.0,10.187949180603027,264.8166809082031,0,1,0,0,0,0,1,117,4,0,0.0,0.0,0.0,0.0,861
0.284411,1,2333812,8499.9951171875,799.99951171875,6681.9033203125,1.3686174154281616,-0.6530909538269043,-3.078965663909912,0.17562580108642578,0.14973390102386475,28.902027130126953,0.003075824584811926,0.040860820561647415,-0.004776915069669485,-1.1059725284576416,0.032615888863801956,-0.11255977302789688,0.533257782459259,0.5189539790153503,0.4314199686050415,0.45079076290130615,0.0012366833398118615,0.003447531722486019,-0.07293590903282166,-0.0664685070514679,86.7499008178711,86.5577392578125,81.22623443603516,81.10421752929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514294445514679,0.15052731335163116,-0.011571184732019901,-0.06225993111729622,0.1514344960451126,0.15056678652763367,0.07384808361530304,0.09107338637113571,0.0065185315907001495,0.0054005216807127,-0.00144132599234581,7.273256778717041e-05,3919,6,838,1,6,-316.79998779296875,-8.607847213745117,-376.0116882324219,28.9029483795166,-48586.7890625,-69.54210662841797,92.64749908447266,93.0597152709961,121.9448013305664,121.9448013305664,-11.02499771118164,1.0,206.6936798095703,0.0,0.0,10.20461654663086,264.8333435058594,0,1,0,0,0,0,1,121,4,0,0.0,0.0,0.0,0.0,861
0.300985,1,2333828,8499.9951171875,799.99951171875,6742.626953125,1.7149630784988403,-0.5357327461242676,-2.9787776470184326,0.1935739517211914,0.15064048767089844,28.858104705810547,0.00477035716176033,0.0645008310675621,0.008219336159527302,-1.1050797700881958,0.032784413546323776,-0.11248030513525009,0.5318913459777832,0.5167845487594604,0.4416777491569519,0.4603936970233917,0.0011076782830059528,0.003523376304656267,-0.07002249360084534,-0.06492691487073898,86.67771911621094,86.36223602294922,81.20743560791016,80.95051574707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16045506298542023,0.1600453108549118,-0.009122446179389954,-0.05997973307967186,0.16045887768268585,0.1600840985774994,0.07061422616243362,0.08839158713817596,0.0064117275178432465,0.005230950191617012,-0.0006395578384399414,0.0008233170956373215,3919,6,838,1,6,-317.2283935546875,-8.621459007263184,-375.7927551269531,28.859146118164062,-49030.86328125,-69.54210662841797,92.65953063964844,93.07108306884766,121.89488220214844,121.89488220214844,-11.02499771118164,1.0,207.17825317382812,0.0,0.0,10.221282958984375,264.8500061035156,0,1,0,0,0,0,1,123,4,0,0.0,0.0,0.0,0.0,861
0.320326,1,2333843,8499.9951171875,799.99951171875,6795.95947265625,1.9449423551559448,-0.3897213041782379,-2.854887008666992,0.20328521728515625,0.1548234224319458,28.816627502441406,0.005908394232392311,0.091407909989357,0.017072239890694618,-1.1037646532058716,0.03302663192152977,-0.1122068539261818,0.5332847237586975,0.5147159695625305,0.45180410146713257,0.46505075693130493,0.0007821064791642129,0.0034441184252500534,-0.0621257945895195,-0.05932818353176117,86.62071990966797,86.16387939453125,81.25072479248047,80.82054138183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17069776356220245,0.17001934349536896,-0.0020386893302202225,-0.052483074367046356,0.17069955170154572,0.17005422711372375,0.06215923652052879,0.07921051979064941,0.006520641967654228,0.005069267004728317,0.0001519378274679184,0.001187322661280632,3919,6,838,1,6,-317.65582275390625,-8.635115623474121,-375.5735168457031,28.817764282226562,-49432.9609375,-69.54210662841797,92.67222595214844,93.08305358886719,121.84547424316406,121.84547424316406,-11.02499771118164,1.0,207.6619873046875,0.0,0.0,10.23794937133789,264.8666687011719,0,1,0,0,0,0,1,127,5,0,0.0,0.0,0.0,0.0,861
0.333642,1,2333859,8499.9951171875,799.99951171875,6833.43212890625,2.259202480316162,-0.3162578344345093,-2.720627546310425,0.2065439224243164,0.15247082710266113,28.781009674072266,0.002323867753148079,0.11985020339488983,0.019045870751142502,-1.1019837856292725,0.03329628333449364,-0.1118367537856102,0.5363719463348389,0.5115814805030823,0.4558466076850891,0.45824941992759705,0.0003986343799624592,0.003224936779588461,-0.052336692810058594,-0.05418284982442856,86.58828735351562,85.98136901855469,81.34690856933594,80.71755981445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18287868797779083,0.18211773037910461,0.008460398763418198,-0.041063111275434494,0.18287912011146545,0.18214628100395203,0.05301610752940178,0.06798499822616577,0.006761940196156502,0.004824269562959671,0.000467909500002861,0.00065571628510952,3919,6,838,1,6,-318.0823059082031,-8.648876190185547,-375.353759765625,28.78215217590332,-49728.54296875,-69.54210662841797,92.68562316894531,93.09550476074219,121.7961196899414,121.7961196899414,-11.02499771118164,1.0,208.14503479003906,0.0,0.0,10.254615783691406,264.88336181640625,0,1,0,0,0,0,1,127,5,0,0.0,0.0,0.0,0.0,861
